horizon,symbol,model,family,rmse,mase,hit_rate,base_rate,rmse_skill_pct,dir_skill_pct,dm_p,coverage,folds
5,JNJ,historical_mean,baseline,0.02465096421757361,1.0043425548559135,0.48412698412698413,0.5793650793650793,-0.30656619368727434,-16.43835616438357,0.5562535982097954,0.8273809523809523,8
5,JNJ,ridge,linear,0.05395998450937116,2.393017071077784,0.45039682539682535,0.5793650793650793,-146.93452463300912,-22.260273972602747,8.012936103085622e-06,0.6071428571428572,8
5,JNJ,elastic_net,linear,0.06085504962353022,2.7374073262277774,0.45039682539682535,0.5793650793650793,-176.74437626304865,-22.260273972602747,2.232877072572137e-06,0.5813492063492063,8
5,JNJ,random_forest,tree,0.02500331636431284,1.0205581892246918,0.5099206349206349,0.5793650793650793,-1.8277191675519555,-11.986301369863027,0.16301081633360925,0.8154761904761905,8
5,JNJ,gradient_boosting,tree,0.027843168095527088,1.1405997650848356,0.4702380952380952,0.5793650793650793,-14.71573051712527,-18.835616438356173,0.005018615323890474,0.7658730158730158,8
5,JNJ,lightgbm,tree,0.027010366484798938,1.1096015284012863,0.47817460317460314,0.5793650793650793,-10.645142492597381,-17.46575342465754,0.008830273021871005,0.7896825396825398,8
5,WMT,naive_last_price,baseline,0.03438780713908135,1.0,,0.5956541218637993,0.0,0.0,,0.7757936507936508,8
5,WMT,historical_mean,baseline,0.03381640434632914,0.9749846464025831,0.5956541218637993,0.5956541218637993,1.3234209238002892,0.0,0.4675115000247114,0.753968253968254,8
5,WMT,ridge,linear,0.04850827260921915,1.5789982446689792,0.49190348182283666,0.5956541218637993,-43.165583004913245,-17.39130434782609,7.421457364209516e-07,0.6329365079365079,8
5,WMT,elastic_net,linear,0.052003875957771103,1.7252424726108384,0.48783922171018945,0.5956541218637993,-54.275211328872544,-18.06020066889632,6.463086998920176e-08,0.6170634920634921,8
5,WMT,random_forest,tree,0.034236953546086815,0.9977505315266668,0.5079045058883769,0.5956541218637993,0.5417451819772379,-14.715719063545155,0.7989379077369851,0.75,8
5,WMT,gradient_boosting,tree,0.03604367626977152,1.0667855393080745,0.5178891449052739,0.5956541218637993,-4.251577290019415,-13.04347826086957,0.2039435216278993,0.740079365079365,8
5,WMT,lightgbm,tree,0.036106514470631026,1.0791724004308332,0.5337301587301587,0.5956541218637993,-4.469711707083013,-10.367892976588637,0.19331466280262233,0.7380952380952381,8
5,SPY,naive_last_price,baseline,0.02035054737821337,1.0,,0.615079365079365,0.0,0.0,,0.7658730158730158,8
5,SPY,historical_mean,baseline,0.020060042871101573,0.9674163906914931,0.615079365079365,0.615079365079365,1.232805647646118,0.0,0.4931553306186265,0.7678571428571428,8
5,SPY,ridge,linear,0.02936250902671687,1.4217254267413824,0.5198412698412698,0.615079365079365,-48.765940704687985,-15.483870967741934,0.0032191907869179026,0.7162698412698412,8
5,SPY,elastic_net,linear,0.033424776117825405,1.6304496755228834,0.5178571428571428,0.615079365079365,-71.20751127167668,-15.806451612903222,0.0008513280113804367,0.7083333333333334,8
5,SPY,random_forest,tree,0.019979666097926604,0.9597672734855547,0.5992063492063492,0.615079365079365,1.1299618882613882,-2.5806451612903314,0.7231683298987055,0.7559523809523809,8
5,SPY,gradient_boosting,tree,0.02157067020370073,1.0412137313353926,0.5674603174603174,0.615079365079365,-6.774451913165214,-7.741935483870977,0.2075968223280511,0.75,8
5,SPY,lightgbm,tree,0.021403511765220623,1.0261677439034003,0.5476190476190476,0.615079365079365,-6.438381004658744,-10.967741935483867,0.23082707567230099,0.7757936507936508,8
10,AAPL,naive_last_price,baseline,0.05187912303018124,1.0,,0.5575396825396826,0.0,0.0,,0.7976190476190476,8
10,AAPL,historical_mean,baseline,0.05134620399397765,0.9876964153717893,0.5575396825396826,0.5575396825396826,0.3860617278341527,0.0,0.8600298770806429,0.7876984126984127,8
10,AAPL,ridge,linear,0.09219774255273414,1.8724650831238792,0.49999999999999994,0.5575396825396826,-91.73768911045501,-10.3202846975089,0.0011174155762136984,0.6607142857142857,8
10,AAPL,elastic_net,linear,0.12316906380950496,2.423543689610774,0.4821428571428571,0.5575396825396826,-176.8162221749761,-13.523131672597867,0.006752257807688178,0.7023809523809523,8
10,AAPL,random_forest,tree,0.05224954980325286,1.0075823368996772,0.5158730158730158,0.5575396825396826,-0.8015333909644262,-7.473309608540918,0.6756168262821993,0.7936507936507936,8
10,AAPL,gradient_boosting,tree,0.05866738923421516,1.1333118922756813,0.5059523809523809,0.5575396825396826,-12.680263306592355,-9.252669039145914,0.024637501344408452,0.7420634920634921,8
10,AAPL,lightgbm,tree,0.057741214388637226,1.1242886096508287,0.5,0.5575396825396826,-11.10747976487787,-10.3202846975089,0.040573264022917055,0.7321428571428571,8
10,MSFT,naive_last_price,baseline,0.04849900862945939,1.0,,0.488095238095238,0.0,0.0,,0.7678571428571428,8
10,MSFT,historical_mean,baseline,0.04990462899261876,1.0334567337086362,0.488095238095238,0.488095238095238,-2.276099164392553,0.0,0.4487171089797424,0.7440476190476191,8
10,MSFT,ridge,linear,0.06940994802372977,1.6702642671477101,0.4543650793650793,0.488095238095238,-42.95619556687023,-6.910569105691056,0.0038385072485009886,0.7619047619047619,8
10,MSFT,elastic_net,linear,0.07366338561157826,1.8380839860296088,0.5257936507936507,0.488095238095238,-58.13637315163167,7.723577235772365,0.009369132480206543,0.7916666666666666,8
10,MSFT,random_forest,tree,0.052097981741044755,1.1006264682624374,0.4543650793650793,0.488095238095238,-5.879819157180988,-6.910569105691056,0.2640167768262822,0.7242063492063492,8
10,MSFT,gradient_boosting,tree,0.0649615595351651,1.4245955755706865,0.48214285714285715,0.488095238095238,-31.674586313653318,-1.219512195121947,0.0014702705926712412,0.7023809523809523,8
10,MSFT,lightgbm,tree,0.06641756783553161,1.471575134550794,0.47619047619047616,0.488095238095238,-34.106691096272336,-2.4390243902439055,0.0014598115075361573,0.6964285714285714,8
10,NVDA,naive_last_price,baseline,0.07767563535175294,1.0,,0.5535714285714286,0.0,0.0,,0.8432539682539681,8
10,NVDA,historical_mean,baseline,0.08060790527863182,1.0656226188913602,0.5535714285714286,0.5535714285714286,-4.689318802837361,0.0,0.4625299331974202,0.8253968253968254,8
10,NVDA,ridge,linear,0.1257526852587441,1.7438585109186957,0.49801587301587297,0.5535714285714286,-63.440228618610206,-10.035842293906814,0.0007819508145978649,0.8333333333333333,8
10,NVDA,elastic_net,linear,0.15408276583451136,2.1921927469493347,0.5337301587301587,0.5535714285714286,-98.42462439822425,-3.584229390681011,0.0002977578546543569,0.8551587301587302,8
10,NVDA,random_forest,tree,0.08244966464744585,1.0815038376501709,0.5615079365079365,0.5535714285714286,-7.923143125644971,1.4336917562723963,0.2789929622520506,0.8214285714285714,8
10,NVDA,gradient_boosting,tree,0.09288871615776956,1.251329868626195,0.5535714285714286,0.5535714285714286,-18.024879242070657,0.0,0.10285283030372439,0.8333333333333334,8
10,NVDA,lightgbm,tree,0.0922320154004036,1.2368988442783624,0.5535714285714286,0.5535714285714286,-17.62831721329259,0.0,0.12405356600718198,0.8293650793650794,8
10,GOOGL,naive_last_price,baseline,0.06407824697780166,1.0,,0.6071428571428572,0.0,0.0,,0.7678571428571428,8
10,GOOGL,historical_mean,baseline,0.06316265405146854,0.9814578714038176,0.6071428571428572,0.6071428571428572,2.269321554816228,0.0,0.4317267412448831,0.7638888888888888,8
10,GOOGL,ridge,linear,0.12108586272538316,2.198255114258739,0.490079365079365,0.6071428571428572,-94.62563529886039,-19.281045751633986,4.2463121325830855e-06,0.6170634920634921,8
10,GOOGL,elastic_net,linear,0.13687916345572848,2.5096790203234445,0.490079365079365,0.6071428571428572,-119.66418916007319,-19.281045751633986,1.7885913083937055e-07,0.6408730158730158,8
10,GOOGL,random_forest,tree,0.06640402674860417,1.0253535330523622,0.5634920634920635,0.6071428571428572,-3.2346698872840474,-7.189542483660125,0.40449853970462657,0.7638888888888888,8
10,GOOGL,gradient_boosting,tree,0.07470601774657436,1.1898798531689296,0.5238095238095238,0.6071428571428572,-15.948689993161302,-13.725490196078422,0.04846877423766882,0.7559523809523809,8
10,GOOGL,lightgbm,tree,0.0747390528556279,1.200076577862816,0.5,0.6071428571428572,-15.731364522381996,-17.647058823529406,0.022926155257227077,0.7440476190476191,8
10,AMZN,naive_last_price,baseline,0.06395885745897294,1.0,,0.5496031746031746,0.0,0.0,,0.751984126984127,8
