horizon,symbol,model,rmse,mase,r2,rmse_skill_pct,dm_p,coverage
5,SPY,elastic_net,0.812806848256154,1.2506029563135508,-0.7354119933373938,-36.00514466587461,0.10187271871098424,0.8015873015873016
5,SPY,random_forest,0.5816399197078288,0.9042701430115306,0.17722820542510448,10.118089806436203,1.0957752651252761e-05,0.7896825396825397
5,SPY,gradient_boosting,0.543292894279779,0.8648437724363001,0.2433105558883111,15.540950846191492,0.006005427027452548,0.7837301587301586
5,SPY,lightgbm,0.5474454227202319,0.860593594186448,0.23938133216241583,14.903320761082972,0.009552636989038854,0.7698412698412698
10,AAPL,naive_last_price,0.5286882520093983,1.0,-0.052459791598003985,0.0,,0.7916666666666666
10,AAPL,historical_mean,0.5295462654792165,1.0040381179889577,-0.056569979463934855,-0.14711309856727528,0.6137884220887635,0.7976190476190477
10,AAPL,ridge,0.6624842212199248,1.1780726980797238,-0.6804525528053866,-51.56482638138713,0.25450766235641664,0.8075396825396826
10,AAPL,elastic_net,0.927880787602363,1.6439726521994948,-2.5539810123775286,-129.50811642543755,0.16371063526361995,0.7698412698412698
10,AAPL,random_forest,0.4782156552507454,0.9039458881779721,0.13655509331526927,9.235463443369873,0.003255601116103124,0.8134920634920635
10,AAPL,gradient_boosting,0.44868466938019713,0.855637661778809,0.22288039660924622,13.531329922852532,0.0775427662676651,0.8551587301587301
10,AAPL,lightgbm,0.4501157396062142,0.8756597496956768,0.2071294591974758,13.762021413551684,0.06986429369069969,0.8452380952380952
10,MSFT,naive_last_price,0.533714083617477,1.0,-0.023784421184954857,0.0,,0.7936507936507936
10,MSFT,historical_mean,0.5339149932055998,1.0029567136102036,-0.025069877402970675,-0.014278602684392183,0.9607752231616864,0.7916666666666666
10,MSFT,ridge,0.6789671839821794,1.416812693447488,-1.0193696192697188,-34.106298530302894,0.04445878047029561,0.7321428571428572
10,MSFT,elastic_net,0.9058618189792892,1.9540273306231086,-2.906465177103771,-80.66472793778827,0.001657957278798472,0.6329365079365079
10,MSFT,random_forest,0.5027143576677535,0.9383393642850397,0.07750778366013279,6.0340419238176235,0.03367527566705819,0.7876984126984127
10,MSFT,gradient_boosting,0.46772196069372807,0.9025037621943368,0.18967251124015538,11.958292513747148,0.044596028255470044,0.7976190476190477
10,MSFT,lightgbm,0.460553128274249,0.8827916030922862,0.21466512452180658,13.471641695945225,0.02285682030408087,0.7896825396825397
10,NVDA,naive_last_price,0.44750442147441294,1.0,-0.04612033103210594,0.0,,0.7757936507936507
10,NVDA,historical_mean,0.4480413445659528,0.9997146921712836,-0.046804376818066956,-0.12371815330052272,0.7167356080495737,0.7757936507936507
10,NVDA,ridge,0.5741073796990062,1.463667273918494,-1.2790045430193844,-28.097435625805687,0.030021862970640356,0.8075396825396826
10,NVDA,elastic_net,0.7436249200905082,1.99201562702361,-3.075664317929782,-65.7338656709082,0.00018363689462552735,0.7777777777777777
10,NVDA,random_forest,0.4333524623277114,0.9603823083139482,0.02273921288463393,3.1133239966811166,0.3680388039596192,0.8115079365079365
10,NVDA,gradient_boosting,0.4524546650569585,0.9991347266133261,-0.09282088966976665,-2.025005020291326,0.7750215992133782,0.7857142857142857
10,NVDA,lightgbm,0.44613428264830735,0.9749378190391037,-0.041469195780068635,-0.8227662951054482,0.9088243214073066,0.7916666666666665
10,GOOGL,naive_last_price,0.47046443164384294,1.0,-0.016526221485935855,0.0,,0.8273809523809523
10,GOOGL,historical_mean,0.4717183057289155,1.0035108232365832,-0.024029041188920464,-0.20700225820957652,0.4871646293020162,0.8273809523809523
10,GOOGL,ridge,0.5989441342082813,1.3174278905550476,-0.8280712310424898,-33.895366457131246,0.03310762962626668,0.7718253968253967
10,GOOGL,elastic_net,1.1055336168147654,2.5929810649278555,-7.565745470920228,-174.88072744618415,0.0034254277197027783,0.6428571428571428
10,GOOGL,random_forest,0.4176196497036905,0.8871366382069827,0.19612403912373688,10.906599518895332,0.008883815923866667,0.8115079365079365
10,GOOGL,gradient_boosting,0.45112310305859415,0.9459427467208139,-0.006731206671898984,2.0290294176486867,0.8391420261007307,0.8551587301587301
